Provider Id,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
120022,33.3206106870229,66136.85455022218,19731.74089859542,16156.543439333338
120026,29.62878787878788,51308.255927204315,15141.834633090906,12752.215267311829
120028,18.176470588235293,28906.913456153845,15093.85452217647,11913.403079076925
130002,34.08520179372197,32343.449620784326,10523.507500452908,9082.591533071893
130003,27.965034965034967,35876.63215439561,12646.47033603496,10957.666425879122
130006,40.163594470046085,45527.593338698614,12919.55270652534,11300.206930832197
130007,31.092307692307692,50222.89105285715,14228.217132138472,12163.796752552995
130013,28.268817204301076,32405.664332166667,9579.193633344086,8014.549181566666
130014,34.94736842105263,45901.784804999996,11068.459299070173,9028.46201327778
130018,27.073260073260073,62066.73233309783,12722.374085329675,10640.059436358699
130025,24.789473684210527,19753.27216642857,10138.215348263157,8332.28671392857
130028,33.37341772151899,52260.61879871559,15698.712782512655,14485.709298045867
130049,33.817142857142855,38593.63450407724,13031.700529242873,10596.056291502146
130063,21.444444444444443,43249.833097999996,15851.616418888889,12283.238521800002
130065,103.91666666666667,56864.559747499996,18898.272735000002,15804.026888749999
130066,62.416666666666664,47013.52251555556,15621.357388333332,13426.590917777778
140001,24.785714285714285,22530.085378333333,8788.055844499999,7152.435014958332
140002,35.21348314606742,26086.715960147543,7580.4068190842645,6545.045227745902
140007,46.22044088176353,65156.0896906442,11731.174851665319,9976.130581012272
140008,28.14207650273224,39187.838900247916,9289.766718786877,7733.4666941652895
140010,59.87152317880795,56906.501992903264,14497.784840651651,12109.131730574607
140011,38.51010101010101,28968.69419948148,8210.141738343436,7100.083132437039
140012,26.28767123287671,36323.1088262745,7762.531112301373,6296.302918980394
140013,30.017094017094017,36311.15046855262,7335.409515957265,5927.605284
140015,42.03603603603604,47240.81011860991,11740.45532958558,10007.725658340805
140018,21.330985915492956,55955.85157855554,18510.584657387324,15743.327344677784
140019,17.153846153846153,16221.452756249999,7441.6857656923075,6366.7047221249995
140026,24.8,27959.29600000001,9022.8975,8053.245999999999
140029,30.433476394849784,63632.02300118748,12973.324289746786,9319.104639424999
140030,36.7,57321.4155460619,11501.562590776479,9662.975589044248
140032,34.91379310344828,21493.15265560176,7709.5204420804575,6348.529538327435
140033,21.0,28897.29,6201.52,5018.29
140034,37.804054054054056,20757.219111000006,7347.463054817566,6209.126975460002
140040,23.306451612903224,53436.6006865,7286.581719532261,5730.253752899999
140043,31.156028368794328,39192.40634316326,9383.255286531916,7867.84983194898
140046,35.35918367346939,31993.407876303034,9179.76116095918,7824.182399127279
140048,29.295454545454547,38795.91248256411,10147.652627210231,8945.687077094017
140049,25.41726618705036,51395.1402539326,12555.08687117986,10829.787620764044
140052,26.357142857142858,32406.339445744685,7781.147406200002,6650.25551238298
140053,37.73170731707317,61239.37297794357,15573.969594653128,13645.117143669364
140054,29.317391304347826,44432.207800189855,13772.519544030432,11239.693978107596
140058,32.670103092783506,30907.1362315942,8320.358248113398,7063.763029579712
140059,23.040816326530614,12717.0676064375,7118.992634877551,6282.626116906251
140062,51.00770712909441,48180.80575519174,10614.703640655103,8901.67102772272
140063,27.049295774647888,29523.99289635417,8997.453162528172,7146.678243479167
140064,27.655172413793103,32845.246316206896,9304.097621528736,8447.083606810345
140065,35.12658227848101,38624.899443910246,10420.497320742608,7940.17495296154
140067,43.601639344262296,85953.25066928567,15441.559159518012,13568.70332535713
140068,27.0,31972.74936870968,9152.935444108696,8079.318064645161
140077,46.285714285714285,7310.2163132999995,8217.345576071428,7216.5808925
140080,29.57070707070707,53772.74485600002,12314.687935232323,10038.847868325929
140082,24.975609756097562,46212.96734495494,13169.63970054268,11053.502362081083
140083,52.84,13408.47835233333,8734.223579840002,7470.352630055557
140084,32.066390041493776,71012.80964834394,9870.284089626553,8289.373649719746
140088,33.343173431734314,131275.71993925615,28528.71362753135,23416.22226773831
140089,20.666666666666668,20913.054436548387,8022.527005888887,6939.624464548388
140091,34.28019323671498,60904.31345007406,13513.443952840591,11226.777209707407
140093,35.88095238095238,41986.54251616278,7684.913666047617,6729.343139767442
140095,19.82,33840.39872242424,10405.248762620002,9446.867506545455
140100,13.0,102301.96038500001,32037.231154999998,13510.500385
140101,30.53191489361702,37897.61466866666,8697.357722687939,7255.511557188886
140103,27.696202531645568,20839.508834320757,9473.32754983544,8858.941665
140110,28.06896551724138,25754.9975973585,7682.908712804596,6679.915331698112
140113,27.534591194968552,54580.819010857136,10441.224313182385,8555.82717128571
140114,33.088235294117645,59958.41510234179,12515.23967989496,10386.044736974685
140115,40.2,16636.336316151515,8195.181635460001,6928.170840363637
140116,36.73456790123457,42834.88623553096,11333.033188385803,9630.931180889384
140117,41.190031152647975,74189.0379610233,14747.810684109028,12488.58210335814
140118,28.46857142857143,49344.71386301725,9941.717440588565,8315.189259448274
140119,39.0125,75296.32971971433,24777.484744715617,19440.7868188857
140120,28.306818181818183,27315.390377321426,6167.879412897729,5088.646711107142
140122,34.54205607476636,39423.15043671234,10416.940529500002,8335.875466390413
140124,23.827380952380953,22856.062071684682,15812.734450136908,13924.90559409009
140125,31.5,90256.36842854838,8227.02070422826,6649.219536467742
140127,31.468354430379748,32073.8242548077,9747.466332955693,7759.199069384615
140130,30.271604938271604,52643.577014909075,9535.422163370371,7495.462368045456
140133,30.13658536585366,43095.77067750001,9089.106298414634,8130.676353607146
140135,35.073170731707314,33483.485117323224,9997.365893114988,8414.6558074798
140137,20.0,11884.359423615386,7942.6418534999975,6599.70346276923
140143,27.682539682539684,28336.19839136363,7462.547555603175,6544.166134409091
140145,26.17391304347826,17395.309835384614,8461.018532565218,7173.338521461539
140147,20.951612903225808,23891.7060225,7283.344541241935,6371.117507325
140148,42.517367458866545,54220.487687234614,14531.856330383915,11752.418641298887
140150,26.88546255506608,68692.68139720782,26718.8381279295,20898.93773891558
140155,30.969924812030076,63383.5104756818,10353.6928757594,8813.374734886364
140158,30.77310924369748,30906.861909447867,12813.527479029412,11195.70947198773
140160,27.11111111111111,30459.804913717944,7491.103313529915,6470.6195523974375
140161,29.48,27396.481456551723,10513.455524559999,9360.578101896552
140162,30.44242424242424,46049.70756374998,8994.144901193937,7429.199037794642
140164,32.305755395683455,42477.13458799999,10858.705462712232,9633.468631231583
140166,35.75722543352601,34579.98026416668,9016.228181508672,7533.872809766667
140167,22.0,17469.31800875,10628.764276238095,9186.9258693125
140172,42.45229681978799,39470.60046853401,11805.621765190812,9526.210432361262
140174,26.243055555555557,68634.6689768,11849.950995798614,9314.497753709999
140176,26.48854961832061,29821.42803705882,8229.8223549542,7085.159886764706
140177,39.17283950617284,34071.814284388885,8377.214856049382,7454.823095537035
140179,35.226950354609926,45731.87063896173,10092.14934566312,8554.947413590164
140180,45.794117647058826,55994.302381942456,12896.210485426476,10841.567244165468
140181,30.52054794520548,27389.696318744678,8830.142467630136,7686.050118297873
140182,24.401041666666668,47326.9217598425,14802.419119843753,10901.068353393699
140184,26.01010101010101,83736.21920000002,8289.973731565657,7565.001022015383
140185,44.97068403908795,41108.15988257425,9849.568256332252,8614.789144163367
140186,40.459915611814345,40327.34543949367,11567.842900033747,10296.29926946203
140187,31.932989690721648,39529.61651194029,9932.33647418041,8819.27501392537
140189,37.764367816091955,27279.767748000006,8331.2419351954,6828.713610234783
140191,37.54651162790697,42767.90917621298,10378.203464317836,9034.46018433728
140197,92.91304347826087,12362.301272642857,7185.518388391304,5935.968051785713
140200,41.42245989304813,74474.20685251972,12557.115595852938,9773.616742826769
140202,39.187648456057005,58942.53341185715,12471.366566116383,9526.12988394643
140206,39.69565217391305,35545.46203051064,12009.576498681157,11509.818253914893
140208,43.451367781155014,67663.91427494255,20140.541432575992,15926.874097347138
140209,35.30165289256198,49945.255948313265,11762.597240033057,9218.75814183735
140210,26.67142857142857,18581.931909375005,6696.494905157143,5966.529439875001
140211,31.046082949308754,56350.27464013606,9332.928803576036,7566.805288931971
140213,41.76201372997712,33862.6420640345,10092.031329267724,8086.084870982756
140217,33.22516556291391,62325.7587787255,10962.256709417214,8922.204250441173
140223,43.2906309751434,53325.157206803546,16910.767921917766,12934.351959293255
140224,36.18041237113402,49407.17151661655,12470.403237262886,10029.464250353383
140228,36.32508833922262,69717.5986931579,12110.464843604243,9410.217208631579
140231,40.888392857142854,63987.32171396038,13691.71067130803,10359.551320818484
140233,35.38243626062323,57900.83082987396,11289.129148691218,9482.726345252098
140234,28.536585365853657,23150.764860000003,7639.187523841463,6530.72949658182
140239,32.223443223443226,46631.661378494624,11978.810271128197,10436.193262768815
140240,19.21917808219178,45077.781424,9209.022730972598,7705.783836220001
140242,38.83291770573566,94390.08588473887,15007.745628605999,12413.647720716412
140250,31.82758620689655,42664.14853550632,10797.001364258622,8764.292353259494
140251,29.487046632124354,55151.325748992276,9980.278168430053,8457.73802608527
140252,41.945945945945944,45729.81412993901,10911.012989199578,9028.731403615846
140258,37.78538812785388,73192.82793757677,12740.923066835609,11436.017521375417
140275,28.95098039215686,18897.62013150685,7212.118640343138,6103.379485726028
140276,31.38527397260274,77978.52620774107,24670.903069443502,19787.865743406095
140280,39.89824561403509,36405.226130708965,10998.50881574386,9809.047555211639
140281,42.67966573816156,85488.488334421,23227.734245402502,17703.291066747373
140286,29.753623188405797,46560.783621595736,8261.834557398546,7062.0247437978705
140288,36.393048128342244,51332.93779912001,12489.735022909083,9445.743210248003
140289,33.328859060402685,27792.875726226404,7539.45984981879,6514.709167981132
140290,36.714723926380366,57560.246869380935,10456.522175039878,9254.32109912857
140291,34.623655913978496,41125.59750189187,11702.635744770612,8999.528426010813
140292,35.71232876712329,34931.03567260869,10566.924588191781,9186.969091956522
140294,23.307692307692307,38594.70310736843,8266.680905346157,6586.798446631579
140300,19.5,12802.103589999999,7155.781538499999,5932.9210256666665
140304,27.03305785123967,30651.916907000006,8728.001688140495,7424.7402731625025
140307,27.975609756097562,31654.15898705882,6787.24641197561,5545.186286235294
150001,24.71698113207547,21818.300631794868,7110.9778634528275,5936.317482205129
150002,39.96368715083799,44369.290236475375,11343.300830776527,10240.072746012294
150004,29.585987261146496,40033.76981814815,11127.620775229301,9696.029558981481
150005,34.57377049180328,23974.053102692305,8428.373867877048,6987.563174499999
150006,29.425373134328357,40298.88265577777,8992.545786455217,7598.5611244444435
150007,30.945945945945947,37086.43009164384,9161.478297882886,8050.678417794521
150008,29.980132450331126,30484.45185879999,9892.04634892715,8799.00557037
150009,38.324786324786324,29763.23214674848,9248.49097707265,8261.401620171779
150010,30.669117647058822,37391.7558816413,9369.102620360296,7981.19702679348
150011,35.091603053435115,21374.06051532142,8247.66673138168,7002.1644732023815
150012,39.56190476190476,37962.430758761904,10643.517264044445,8461.686576133334
150015,28.930851063829788,35476.77111519685,8873.425958978722,7651.630587125986
150017,32.58444444444444,92282.44439209004,13542.207310015561,11569.194515491958
150018,36.08076923076923,44003.00498622095,11689.871711396157,9618.29741082558
150021,41.77731958762887,60138.19620231231,13866.598543016502,11526.113068189181
150022,24.127659574468087,24503.448780322582,7487.762803872339,6365.183162387098
150023,42.521303258145366,39448.54491802973,11426.168478190477,10085.41553518959
150024,33.05820105820106,48542.609370312515,18327.890194349213,15722.763120093749
150026,26.086614173228348,37622.70169261903,9248.003300480314,7970.351554380952
150030,30.985507246376812,25643.038998297863,9883.546687246378,8700.675602574465
150034,36.92617449664429,35543.180672425726,9963.763833580539,8733.123588975242
150035,37.56521739130435,80779.53319943663,11188.41670204037,9714.416273201878
150037,34.671875,21551.377264500006,7386.214431640624,6317.952386625002
150038,13.0,19111.08,8540.62,7685.23
150042,36.82198952879581,29017.846731439997,7875.015702832458,6813.332830776002
150044,38.1371158392435,35332.24262027586,10215.89411795036,9009.145614786208
150045,20.32075471698113,21682.531112571425,6593.447213566036,5431.121376371429
150046,30.805555555555557,52564.623476611574,8849.481476544444,7537.180837305785
150047,22.013513513513512,61333.75546686275,10786.534849378379,9722.90235754902
150048,41.93354430379747,31901.746845915502,12813.612899772152,11249.235187525826
150051,37.867924528301884,54480.44405802197,12403.929647415098,10266.03157723627
150056,44.57710843373494,93161.04296704507,22323.969986503624,18599.067109818
150057,52.46478873239437,40073.05263955555,10163.548238492958,8304.339123511112
150058,40.737201365187715,49209.56472005209,12155.855757819114,10419.780505635415
150059,27.46153846153846,28218.569220882357,8525.915905980768,7663.920998044117
150061,19.5,17526.203532162162,6563.716951051723,5427.819896027027
150064,21.3,17352.74183875,7284.1712695,6181.999807499999
150065,24.85135135135135,23639.889671730773,8516.432840094596,7267.968816769231
150069,34.78,27015.97974808219,7702.463473560005,6699.06202957534
150072,20.90909090909091,19344.776284054056,9656.467393763633,8557.889031891891
150074,41.071661237785015,56544.15041833335,14885.894342895757,13301.219283024511
150075,21.956521739130434,33054.282853125005,6633.589661173913,5336.463430156251
150076,22.87272727272727,18861.560255000004,7477.003653418182,5901.629438777778
150082,54.76898734177215,39335.093374582335,10592.014718778479,8711.14762791885
150084,39.03545051698671,68801.42684172948,17276.331435514025,14324.929887436807
150086,29.276422764227643,20118.738326370367,7219.73076199187,6508.668265629629
150088,31.94557823129252,32913.614133636365,8291.591580163265,7248.748033747471
150089,43.22488038277512,62081.343391879454,12356.226303433019,10359.702132070921
150090,30.510204081632654,41279.055381900005,10223.427003959187,8427.332880650001
150091,20.18421052631579,22593.25635,7802.833544315792,6307.2427517407405
150097,25.945652173913043,24063.382873666673,7603.5721209456515,6408.2904289
150100,39.349489795918366,48111.860661683386,10828.49666090561,9525.749962413125
150101,17.16,22323.582978,7748.42624996,6887.588193733334
150102,19.5,23610.75517090909,9446.136044428571,8454.914732545454
150104,24.28358208955224,23649.342097021283,7275.37011852239,6264.338369170214
150109,42.14410480349345,55239.709238875,11556.304492222709,10085.29994478125
150112,36.48936170212766,26488.809084950328,9528.235126221274,8124.868802236026
150113,35.619354838709675,28722.376820388356,10029.606880909678,8343.68706432039
150115,33.66887417218543,21542.801478679612,8450.382691629138,7106.468724029128
150125,41.67664670658683,43597.40290692216,12063.906588377242,10621.88841186527
150126,34.269406392694066,33771.478367039475,9373.677722598171,7898.957678414474
150128,31.213973799126638,42475.86278421768,9809.996721183405,7947.750889278914
150129,23.0,43170.34,15144.605,12564.25
150133,23.41111111111111,48217.30581525424,6563.839994800002,5245.225644186441
150146,23.88372093023256,23583.978890689657,7264.921266488373,5852.385164586207
150150,19.625,45386.030521851855,9909.430220375001,7468.531326666666
150153,56.944954128440365,86894.11620380281,19897.686602862384,18557.78070646479
150157,28.11842105263158,41538.3555136,10405.492736289474,8406.794443039998
150158,32.79503105590062,43767.64520396224,8931.574004689439,7460.312868801888
150160,103.20689655172414,47050.168195555554,17952.167740620695,14187.700785166668
150161,29.030927835051546,53082.156141846164,11624.981435185558,9351.479019753844
150162,44.65981735159817,61758.586485068925,14743.461236780828,13152.12376607242
150164,29.0,46315.21,11156.14,9940.14
150165,22.194444444444443,30254.911430000007,7777.700346111112,6550.69295292
150166,24.473684210526315,121469.72418692306,22689.376620684212,21364.186928999996
150167,125.84210526315789,107257.39844428572,21051.73543157895,16775.838178142858
150168,75.86666666666666,99373.39961749999,15070.394930233333,12158.804411600002
150169,34.713815789473685,46427.43837817734,11279.299299832239,9339.576463049267
150172,43.8,41841.589166666665,12022.973084,9588.197361
150173,35.585903083700444,54453.1707153846,10658.776427440522,8952.479033044876
150175,29.450704225352112,56024.35001916669,14992.51870297183,13380.39276020833
150176,23.50877192982456,39308.48374128205,9151.182145666664,7903.898071102563
150177,39.6,176661.739375,34798.734154,30444.300125
150179,121.11111111111111,10060.7180355,5042.504453444444,3831.4072763333334
150181,18.4,32951.76067285714,9663.4614879,8062.983240571428
150182,79.83333333333333,78838.28265,27341.273971666666,20897.97482725
150183,28.68421052631579,45899.509711000006,13152.726984210525,13264.119519299999
160001,31.8135593220339,24534.620568666673,9481.111433881359,8455.93732473333
160005,23.893617021276597,18450.203727241376,6474.70544451064,5290.277588413793
160008,21.955555555555556,13092.815551600002,7099.034308422221,5905.146293600001
160013,22.866666666666667,15705.679311111111,9458.318425366664,7986.919649111111
160016,27.992424242424242,31134.11553920225,9902.764124522722,8473.109942910114
160024,42.25850340136054,32326.787982178215,8464.367561462586,6863.349883227726
160028,34.181102362204726,39758.880263777784,9665.271621755905,8255.26647348889
160029,36.0,33929.13824275591,9376.188207266672,8013.345712818899
160030,32.08715596330275,33420.525405263164,9539.953812550453,7292.699678934215
160032,21.09090909090909,14807.5175475,6240.000716863636,5430.594882214285
160033,44.43589743589744,35980.54656101137,10661.424038051273,9479.390007613634
160040,24.115384615384617,29836.838602857148,7293.725177615385,5847.437661476192
160045,40.12132352941177,40624.32259545901,12132.57762539337,10466.048269103825
160047,31.88888888888889,31378.684012127655,9423.774576375,8277.008345255319
160057,33.98882681564246,28976.627874499998,9483.956454882678,8294.132748344262
160058,36.6375,64413.83130228991,20955.31862312916,18402.573832159684
160064,38.92330383480826,39506.141277937255,11511.805460150445,10148.270784053815
160067,30.848275862068967,31716.798963387755,9338.114551055172,8092.2410015510195
160069,35.68531468531469,30913.906478930494,9051.252539692305,7544.151539598933
160079,39.82608695652174,30958.500999620243,8653.92052416087,7306.181157829114
160080,31.282758620689656,28413.368005541666,8868.227930255172,7661.731136468753
160082,42.342151675485006,56584.73221341271,12803.881420670188,10840.839922695777
160083,46.84803921568628,57897.83540851674,13742.490100441179,11892.752484758375
160089,31.523076923076925,27113.77105295454,9119.61761583077,8205.300183363635
160101,31.26923076923077,18966.888004705877,14163.890596961535,12289.718195352943
160104,32.8780487804878,27245.315944150938,10016.181082963418,8085.948989886792
160110,37.944700460829495,26164.173727903843,9802.319934059913,8388.04011578846
160112,29.93220338983051,21765.61152902439,8288.372823881353,7193.277745682926
160117,31.547619047619047,23815.351215681814,7879.470947738093,6763.002964193182
160122,23.61904761904762,20225.479848064515,8282.694687833337,6941.561457096774
160124,25.22222222222222,21359.836080000005,8089.655081888889,6834.395401499999
160146,33.30263157894737,25641.378554513758,10158.318243486841,8851.93350498165
160147,18.37142857142857,16951.429620740742,6564.012307114285,5306.201343777778
160153,27.992217898832685,37912.254278218395,11042.722456027228,8989.533126948276
170006,26.344827586206897,24301.74714616667,7716.0120674827585,6733.438418783337
170009,24.90909090909091,23292.326471739136,6283.101435333332,5453.11326752174
170010,20.333333333333332,19975.183333333334,5597.063333333333,4690.901666666666
170012,28.79377431906615,42569.57820652941,11165.72004995331,10053.472085641175
170013,31.636942675159236,48630.80595559632,14018.257877675152,12851.184063825685
170014,28.36111111111111,16696.981135454545,8791.495613194444,8173.290421636364
170016,31.326271186440678,42912.84399886906,9296.505367563557,8286.636974172616
170017,21.48936170212766,27055.620094612903,7803.226852191489,6682.85793935484
170020,32.59887005649718,37584.588315289264,10274.907491457621,9424.668127785128
170023,21.451219512195124,28355.07989877193,12113.953024853658,11289.28875238596
170027,27.651162790697676,19706.600830000003,12778.655456906978,11562.42578756667
170039,13.6,8631.375817600001,5387.469999999999,4329.801091
170040,38.146005509641874,93242.35721407407,17854.793660055122,15440.593402794242
170049,33.113013698630134,36064.538377960205,9563.60810654452,8338.42547121393
170058,19.933333333333334,22426.758830588235,6405.069889933335,5072.526591352941
170068,23.310344827586206,39365.743650000004,13296.216988620687,12160.704280285714
170074,17.4,26014.81832625,6557.46322245,5252.310265687499
170075,12.8,5538.749166666667,5333.639999999999,4300.126666666667
170086,47.80746561886051,50876.5927921534,12031.77082282514,9734.593123749262
170094,17.235294117647058,13200.184743333333,11064.99972035294,9627.408968166666
170103,32.161764705882355,28398.610010588232,8160.757286044119,6676.911777196076
170104,37.66307277628032,54573.567757520024,9576.54983167116,8244.294684056002
170105,30.833333333333332,13995.800330833334,8651.556213388887,6980.719811750001
170109,21.692307692307693,16160.134176000001,8200.989193846155,6619.330651699999
170110,12.25,13365.716666666667,6819.3025,5942.653333333333
170120,38.90384615384615,21031.899382580646,8884.93653555769,7891.50439480645
170122,49.197226502311246,61461.99276598608,13523.950679254232,12058.619789849196
170123,40.8,101992.90968574175,14753.898167457428,12258.281991848899
170133,18.0,32299.60606,8053.693548285714,6836.141841928571
170137,33.849162011173185,25389.028553606564,8367.626200391063,7031.218328622951
170142,28.951219512195124,27240.724983734937,8099.947051146345,6760.005509650603
170145,22.328125,15855.509147142859,7230.431535249999,6252.247043309525
170146,35.16883116883117,43723.86096242036,9444.12659481818,8514.9001376879
170150,18.25925925925926,11766.102787777778,7197.913309925927,6028.750032500001
170166,13.0,15565.934286666665,7192.672856666667,6175.309046666666
170175,20.47826086956522,33458.06939366667,9099.50120647826,7358.7459604333335
170176,28.138121546961326,63682.561266239325,8674.30298877348,6944.154427273503
170182,28.634517766497463,54833.59776320896,8225.561676461926,6270.838966529851
170183,145.72222222222223,31230.59381333333,15883.958404444445,14013.721172083331
170185,31.726666666666667,41061.87642990195,7362.844650086664,5672.953104264703
170186,30.15625,36638.913372,15560.368042385418,14011.224068761909
170187,149.375,25555.669495,11075.048226249999,9200.925443333335
170188,153.14285714285714,39833.6426825,13494.525578571429,10856.742296
170190,142.0,51430.7587,11789.5481175,10021.359249666666
170191,45.68181818181818,19204.81466186667,11364.56185931818,9908.0000046
170194,36.8,94932.85136666667,18795.510482,17682.319196666667
170196,86.33333333333333,48588.75757647059,14306.57885625926,11107.690531588236
170197,26.4,28795.676745726018,11699.195526590906,10090.474158178078
170198,75.4,27553.864763333335,11289.632648000003,9325.006662
170199,14.6,120614.117725,43818.02091,40146.266137499995
170200,23.755102040816325,30988.867793333335,6358.452750530611,4914.732490484849
170201,43.0,287880.1786,28640.4696525,25632.887923333332
170203,76.0,66067.23412944445,21377.76453259259,19490.483634944445
180001,31.63586956521739,25008.07650301652,7730.401841880439,6141.454720223142
180002,30.50537634408602,25225.53631587301,6463.773328483873,5222.808970603175
180004,25.857142857142858,22544.256530625,7014.263896530613,5985.992419968749
180005,30.045454545454547,19667.94542216901,7070.0147178454545,5933.056386845072
180009,44.34375,39738.52154313026,11336.14650679546,9538.748983878148
180010,38.932748538011694,41221.79456398266,13696.742570309943,11889.64228755845
180011,34.49586776859504,32926.72920022989,9894.951607289258,8550.593204275863
180012,43.641114982578394,22115.755316552084,9297.973164710804,7860.758189270834
180013,40.215025906735754,36895.38947194654,11285.812173422273,9792.394456667933
180016,22.0,23498.53646142857,7433.900919866667,6349.562295380951
180017,34.76086956521739,21430.69674301063,8581.44172682609,7213.977955659575
180018,32.27777777777778,23488.434758405794,8514.546453601857,7214.664235391305
180019,26.487179487179485,33207.865165471696,7549.731302948718,6289.002388924528
180020,27.186046511627907,24373.19978571429,7200.167119325582,6056.799651285714
180021,23.72222222222222,9941.459871823532,5866.844593111111,4557.552402941178
180024,19.25,24988.42325263158,7981.686805535713,6592.66175036842
180025,31.423076923076923,33849.84808842105,9967.134730480768,8646.146861921054
180027,29.68,21184.78864210769,6198.86538206,4791.6965624461545
180029,39.82231404958678,40613.15687233127,10364.370603987596,8722.714983809808
180035,43.23279352226721,46289.76423276278,13379.19243263361,10547.597478873875
180036,39.98203592814371,33966.46636972221,8647.424362868269,7453.520928499999
180038,42.93472584856397,39404.322452643726,14774.95525036553,12775.82528539676
180040,48.72648083623693,59178.33304056955,15411.838989020896,13481.92294948819
180043,27.678571428571427,21372.914471081083,7635.126534071429,6694.75561354054
180044,43.25675675675676,80772.54223080316,15424.461772635157,13511.965742911656
180045,33.480349344978166,26248.28916794702,8418.648440541485,6519.211157940396
180046,16.28,26161.093535,6991.961948799999,5966.4847321875
180048,33.28934010152284,27408.29439161766,9055.251751690354,7797.771196647058
180049,30.72463768115942,32007.09589733333,8744.406431492751,7329.238702733333
180050,40.08988764044944,18347.76062464286,5708.181919123595,4652.360304517857
180051,29.69402985074627,26553.750158000013,7541.344174320896,5742.846356033335
180053,21.40625,17177.374999545456,7061.6595691249995,6115.5768125
180056,29.0,27785.203859682533,7882.685665712767,6240.81596384127
180064,29.78048780487805,17353.6441095,8548.575854390245,6949.301448500001
180066,24.615384615384617,30783.87521142857,7132.311835641027,5902.161591607144
180067,36.37440758293839,76425.13292307875,22387.013784434446,16774.325831048598
180069,34.37313432835821,24042.24860142857,6703.585491865671,5557.8541589999995
180070,26.47142857142857,20581.36732266667,6627.691314099999,5557.980481333333
180078,23.516129032258064,72393.06711600002,6472.163162145162,5502.975798
180079,20.794871794871796,17404.35505042857,6370.99676628205,4995.912004785713
180080,38.67204301075269,34224.89375022401,8503.772155876346,6840.753834255998
180087,25.7027027027027,26083.34067061225,8044.304309459459,7141.787355591838
180088,59.756470588235295,64075.02177480566,14873.09915943412,12854.675430250885
180092,22.21794871794872,24721.448124705883,6791.661851820512,5879.839450568628
180093,34.13368983957219,45181.97454515872,10996.570380208563,9476.798772849208
180095,17.634146341463413,11368.826045125,6181.539957512195,5105.690872583334
180101,19.75609756097561,40498.74779730769,7842.38479685366,6733.381518423077
180102,38.07168458781362,40291.909043820124,9748.608296820783,8394.691693349208
180103,38.54177897574124,72114.75851805664,15014.285899638815,13566.39005131579
180104,34.408496732026144,54607.018133175385,10361.51039636928,8752.951064274881
180105,30.425531914893618,10557.612965088238,5607.975404574468,4572.225095088235
180106,19.62857142857143,12554.014232652173,5862.45721657143,4712.256886217391
180115,24.321428571428573,12790.332876049999,5547.9796481071435,4318.295509150001
180116,31.632075471698112,33504.77237638889,7067.665198839623,5754.261265375002
180117,12.0,29799.83,3966.17,3148.17
180124,30.601307189542485,42092.21230828574,8096.642333281044,6379.954919952383
180127,28.741666666666667,44410.596588271605,7948.057573125002,6731.230784864199
180128,25.901960784313726,37143.26747742858,6179.598114313727,5116.010531142857
180130,50.39138240574506,58004.28912242581,11836.824093888683,9603.083699501343
180132,39.01140684410647,60664.873587428556,10230.72373098859,8913.534098708571
180138,20.77777777777778,33371.46515347826,8895.913801805556,7770.506416869565
180139,28.69047619047619,36895.17372444445,6067.129223357143,5383.0592870370365
180141,26.127208480565372,86773.20940689476,18056.37100706713,15085.21071389475
180143,38.51239669421488,28026.78250683544,10378.123402950416,9191.856974341772
180149,13.75,13169.43,6179.765,5128.74
180153,14.0,,29705.43,
190002,40.47081712062257,61928.40827522252,12251.745386828787,10755.867554367953
190003,20.125,40518.707142857136,8572.75375,7055.684285714286
190004,33.292307692307695,37714.38696183206,8402.49161371282,6802.1569792671735
190005,18.44927536231884,38955.870370250006,26188.970421594197,18040.067053149996
190006,25.058823529411764,16687.15475653846,10798.918612470588,8058.593286769231
190007,21.82857142857143,17881.53205192,7291.461450442857,6436.99114086
190008,33.24180327868852,38192.835946168736,11840.113844635247,10439.565172262499
190011,16.703703703703702,30326.706537222217,12377.26673940741,10678.435799777777
190013,27.651162790697676,18577.346557678575,6468.778849406975,5469.717973464288
190014,22.72463768115942,36370.91968291667,9169.187640086957,6516.4027045625
190015,36.81333333333333,90796.1380984666,10034.06624260444,8725.852282280006
190017,32.77124183006536,27930.644447128707,9068.288712418296,8012.734359554456
190019,36.252459016393445,51003.031039903835,10645.734072629504,9195.085970379809
190020,26.237113402061855,31173.80602746032,7048.7339008866,6081.860342301589
190025,19.903225806451612,21437.184731818183,5752.909961000001,4815.598428727272
190026,38.519444444444446,92939.65642614101,12167.000612805548,10560.477581381738
190027,31.737373737373737,55860.201162121215,11828.336424929294,9498.948550734847
190034,20.21951219512195,25762.121991724147,8323.592664585365,7235.416144517241
190036,41.68581687612208,60801.69805248663,19658.03227670737,14458.52571177004
190039,30.19047619047619,38498.475467938144,10178.8895027483,8664.176752082474
190040,27.065868263473053,50433.894577913044,8732.885630946104,7047.882726052173
190041,32.25,45526.27085331126,10156.667658026781,8618.739748562914
190044,25.986301369863014,19778.684197959188,7437.89694030137,6341.080216020411
190045,29.327354260089685,51443.56507586208,9846.916372237669,8483.234955351725
190046,27.70731707317073,60437.38256614678,11138.34438693293,9559.020531009173
190050,24.012345679012345,21782.562570980394,5791.247872641975,4876.954717000001
