Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Estimated Total Submitted Charges,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Average Medicare Payment Amount,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Outlier Comprehensive APC Services,Average Medicare Outlier Amount,Average Medicare Outlier Amount,Average Medicare Outlier Amount,medicare provider number
77157.95044895221,61619.082945442424,41984.3175285969,14144.722949254538,10503.242822367605,6734.667557171019,12927.303106120957,9410.423887265266,5875.4036417847465,3.4166666666666665,17.11764705882353,18.857142857142858,618.7941125199358,611.5801940274771,1084.043954359813,500129
75913.91786404225,72794.06062586122,54914.05808965898,15784.726671714878,12138.579489722686,7109.784641111953,14556.201374149829,10966.412628336608,6247.329536587231,5.6,13.428571428571429,22.866666666666667,427.52646999999996,1068.7255833333315,1621.7738127031814,50013
,,16690.92024317798,,,2085.50110661268,,,1657.7999392712527,,,75.5,,,2220.92234583333,500138
46635.26932261035,43622.59222353615,30452.4395843803,7145.289423161763,6083.204800191805,3883.955607099453,6011.127568995095,5060.126680262807,3145.5870542914213,0.0,0.0,0.0,0.0,0.0,0.0,500139
,29146.222134681466,17339.871534843012,,5202.066986413483,3565.9999858823285,,4180.877135374037,2850.544823620308,,0.0,0.0,,0.0,0.0,50014
38291.3932800673,53458.47872160254,38208.557090125214,7932.972566628345,7065.148204161951,4155.871057477235,6738.080705215298,5977.939223672119,3390.798907234093,0.0,2.6666666666666665,0.0,0.0,273.3810041666667,0.0,500141
10977.7969565217,14040.118871093757,9166.91962375022,3987.8191304347797,4635.253003960177,3138.529914608771,2955.4991304347805,3713.59193116324,2519.9787256320737,,0.0,0.0,,0.0,0.0,500148
22547.3196789617,21241.508968673865,16756.325782690936,7491.16639344262,5626.661047127248,3566.6575015299577,6389.350655737705,4681.420574074072,2848.8224660658857,0.0,5.285714285714286,3.8,0.0,293.7304208333329,290.26601333333304,500150
37008.514730769195,44483.527917920204,34730.092490912684,4599.71,5082.760156598971,3849.5462064382446,3563.38,4103.60485624317,3086.3080739756706,,13.333333333333334,4.3,,501.06371543052,464.07700705882297,500151
57090.85749999999,47410.47228381159,31586.217262195063,8563.124444444444,9272.60705171708,6042.9003671919245,7551.311111111111,8280.844020642235,5246.682845627381,,8.25,6.7272727272727275,,802.3666699999975,577.2383431818181,500152
88915.67151378213,68084.98931156244,41211.64158101404,17709.602952908357,13114.254884173852,7685.473948213175,16459.506738628595,11942.682812779243,6775.670886380515,0.0,9.545454545454545,18.545454545454547,0.0,225.38426223776185,299.5361413999968,50017
87900.63389139004,80865.12302987078,65087.04354189639,12077.614215695477,10955.989168456825,7151.1163463100465,10856.310775845865,9837.538971581009,6292.693112467956,0.0,0.0,0.0,0.0,0.0,0.0,50022
61475.1308333333,42331.20829761053,32539.920676948474,10937.56,6350.242936016494,4885.243993617469,9677.56,5356.879850361193,4071.870958017046,0.0,0.0,0.0,0.0,0.0,0.0,50024
51889.108340824074,43459.71641500716,35610.57317525527,13962.020044289016,10809.758001998027,8154.274263179139,12763.650754810935,9648.967379878102,7242.195304015455,3.2222222222222223,14.545454545454545,15.516129032258064,120.21186896551666,566.200278773529,1332.7916678581992,50025
79032.67855837138,64981.022580092256,42415.77916591652,12677.407521981298,10344.827058964041,6195.643702114775,11492.312174462513,9265.269593964209,5390.472019387907,0.0,2.6,2.857142857142857,0.0,104.975489230769,120.259432,50026
,16334.379523809499,14817.567281925003,,4316.023883792047,2904.9669346598985,,3438.41896024465,2297.193497323497,,0.0,1.3333333333333333,,0.0,150.84994814814777,50028
19611.6173333333,15063.22333124015,11220.953762588746,4367.225333333329,4603.680319892467,3000.873615024329,3216.00533333333,3616.082078747625,2378.8629036603725,0.0,0.0,0.0,0.0,0.0,0.0,50030
76342.61317310912,55468.16697130048,31434.4469149917,13367.676925714282,9011.44101218544,5113.792654472557,12166.99225904762,7937.831407304254,4338.762765868102,0.0,2.75,7.8,0.0,676.1574590909075,284.70039111111,50036
56977.9436315136,33873.81029353183,29696.976273511616,9957.711342431729,6178.247539183875,5395.063864164761,8693.644220843675,5095.232088602358,4534.113257475989,75.0,93.25,45.45454545454545,3682.6398934659055,2608.0875627692176,1627.7501864892276,50038
59021.68719671586,58545.38525766967,42555.46269547455,12926.913491654474,9963.242941327231,6194.743373947992,11762.001058550404,8849.110511819024,5356.096652600313,0.0,12.846153846153847,28.2,0.0,665.4162393788554,869.147760454192,50039
,23876.875,18344.03263779245,,3927.87,2436.880863992032,,3129.51,1898.0138331027856,,,6.333333333333333,,,282.85366052631497,50040
23494.571428571402,32631.8518154005,19360.489344023048,5171.2392857142795,4839.544024395275,3337.0178592115017,3908.77464285714,3800.46727379852,2639.443450909454,0.0,0.0,0.0,0.0,0.0,0.0,50042
57720.802553455425,62695.7841391353,43543.52126018611,18223.65354277004,12732.174564799847,9075.534864607336,16962.713301541964,11544.460733146903,8118.427421792041,0.0,0.0,1.9411764705882353,0.0,0.0,171.28260653594705,50043
38637.531666666604,29602.04617364304,25060.55692105942,10937.56,5556.466352573004,6403.17700962045,9677.56,4582.683938584445,5661.900740033401,0.0,0.0,0.0,0.0,0.0,0.0,50045
82197.72389647661,56660.50529794092,36722.79529317591,15390.47925321322,10870.333273804705,7202.148675656149,14182.098619717373,9708.667528518812,6286.380760299551,8.0,0.0,4.444444444444445,704.2266549019574,0.0,253.80269656565608,50047
,13196.5717901235,9509.22249174928,,2488.56574074074,1974.873589108905,,1970.52351851852,1570.68717821782,,0.0,0.0,,0.0,0.0,50054
,22686.253698547152,18017.772944768283,,4277.52983050847,3463.6843756677663,,3405.872161016945,2758.385739854535,,0.0,0.0,,0.0,0.0,50055
97670.00516324997,69849.51062977039,36366.37049955504,13389.390472481813,9798.234647102117,5427.177551204277,12276.064273104867,8752.699986850912,4644.191347251168,13.5,17.0,0.0,905.2232777777749,1901.1850117647,0.0,50056
51868.549083969745,40122.56620850289,27770.15961163071,14005.091026675644,10460.323960546373,7057.916013513682,12794.214298056408,9344.504097767298,6199.8433304524,1.1,0.0,0.0,90.37836181818179,0.0,0.0,50057
55684.14648014768,48617.63879838986,33444.53760010813,15761.759280000002,10669.891581369047,6502.581730073967,14550.28528,9603.293519126597,5699.196711043577,0.0,0.0,4.846153846153846,0.0,0.0,283.61952275640925,50058
58642.290080723906,44473.90031624423,33517.80195385375,14467.343637125889,10304.114238929496,6869.188142948888,13305.897414359008,9203.306965785432,6036.324394416393,38.833333333333336,44.916666666666664,7.315789473684211,3195.6059162581582,1919.3989008676278,184.1817759649121,50060
82615.8411485878,55014.35091228189,29391.172979245297,11140.60408526713,7665.117559463725,4575.915599513062,9942.788877495934,6613.512041296576,3798.141786804052,0.0,0.0,0.0,0.0,0.0,0.0,50063
,15043.0764285714,16386.1581481481,,2523.00928571428,2447.82259259259,,2010.20285714285,1919.0925925925897,,0.0,0.0,,0.0,0.0,50067
73012.30776886553,55100.41333200538,35209.12080068372,12432.92386620092,9688.846641692462,5903.102218788454,11201.34455953381,8570.716525148398,5062.812063340971,18.333333333333332,9.5,15.529411764705882,2021.8467111111102,663.0621555379876,1017.3166844453712,50069
,18239.3769230769,19198.1828571428,,2984.18,3006.91057142857,,2377.64,2375.05114285714,,,,,,,50070
62491.40206043953,33125.87075201027,20982.928476690293,10196.949340659334,7258.583595272969,5101.154424061444,9026.333956043933,6197.495394188913,4099.194992196112,0.0,0.0,0.0,0.0,0.0,0.0,50071
29755.2863636363,19670.2658730158,23200.52035984845,5802.53272727272,2963.82063492063,4854.01795454545,4612.500909090901,2353.91761904761,3881.237102272725,0.0,,0.0,0.0,,0.0,50072
27150.273684210497,22171.074706790103,17863.1420892857,6035.81,4520.16160493827,3378.881418367345,4809.01,3598.848888888885,2691.210976190472,,0.0,0.0,,0.0,0.0,50073
23000.3444444444,25076.6024633431,25740.044709866634,6205.842222222221,4662.0909838709695,5095.3352447302605,4939.235,3713.850225806455,4047.33045730618,0.0,,8.5,0.0,,786.6315882352901,50075
38731.9857954545,38374.58562143874,21124.173017399222,9578.508409090904,7086.52611111111,5083.904614163612,8321.14568181818,6027.537685185183,4186.907657509152,0.0,0.0,0.0,0.0,0.0,0.0,50076
91412.8099324093,72581.08512143663,50298.80640733616,16666.539746031733,11815.177306589088,7544.2842295478995,15428.54047619048,10689.941681635688,6711.290071057508,2.4,15.333333333333334,10.214285714285714,824.617733333332,1140.4006266031465,751.2838239180408,50077
,29169.6761867566,20165.629390635648,,3605.8221326715898,2975.3304896746795,,2854.886307815397,2360.4323167062357,,,0.0,,,0.0,50078
74177.42219485341,64149.14210543775,40415.799591666604,16748.731334848475,11163.946672016833,6503.722115990668,15512.372566666667,10087.273451064417,5637.381838865492,0.0,17.09090909090909,5.466666666666667,0.0,640.7395752183836,649.5941005696953,50082
77796.08536786493,60596.212511617734,48315.76538675797,19071.64389161825,11501.075335556718,7059.438866921076,17815.95302959101,10314.168325617464,6151.852654895909,0.0,3.75,9.066666666666666,0.0,158.362365,392.37498481481396,50084
,19032.9259259259,16752.667188786785,,2525.98,2365.1157194330003,,2012.57,1866.5516388184924,,,0.0,,,0.0,50089
,34307.0956021142,19476.1950643384,,5166.44,3425.207616790123,,4155.156666666667,2747.4437797530854,,0.0,0.0,,0.0,0.0,50090
56777.344779343126,41825.516547156156,26726.785730683714,14946.197513507637,10187.54466968576,5652.881105571544,13717.072170017538,9087.547009005886,4846.550236928911,1.8888888888888888,0.0,0.0,61.352483660130666,0.0,0.0,50093
,,12177.4848888888,,,2550.05,,,2031.75,,,17.0,,,1375.77934117647,50096
45783.40587999558,38901.6201529722,34296.59761083311,9123.445054018437,7104.050103971321,5932.032127469707,7974.509330945323,6031.067199160865,5078.382671124886,0.0,0.0,0.7142857142857143,0.0,0.0,72.30060444444429,50099
94844.8713551021,69405.50060521951,42455.16815453059,15610.307994218036,9936.066864283704,5709.939781165647,14382.082539899746,8824.123722772942,4900.548832493804,0.0,7.75,3.5555555555555554,0.0,309.80351923076876,223.32093069800555,50100
48130.99,37264.7541200767,25793.50060891758,12853.91,7045.359661016951,4297.356034318747,11593.91,5948.623956371625,3518.7394899308842,0.0,5.0,1.4,0.0,228.33607999999998,130.37843,50101
,,15597.079833333335,,,2589.306666666667,,,2063.023333333333,,,0.0,,,0.0,50102
106810.4338801838,80899.00382897067,42780.29525214823,14439.413109240699,10715.250776461076,4890.441342090238,13208.048885414506,9640.444120700982,4136.1501808961375,0.0,0.0,0.0,0.0,0.0,0.0,50103
62841.322550505,38764.7723419913,22548.69808942808,9089.706868686842,6205.801060606034,2656.7021999316457,7885.605269360266,5242.633679653677,2029.15788300296,0.0,0.0,0.0,0.0,0.0,0.0,50104
89337.37445327562,70399.1628226452,49326.06072651588,12944.371649920256,9760.804691511717,6566.58832868267,11721.235329346095,8637.815234524198,5692.211496583826,2.75,20.75,19.916666666666668,172.644818181818,352.9491829012784,768.3905251526038,50107
55087.02825482117,61149.2939474004,46356.113076758644,15440.504370098033,14519.811091198862,10193.812326452786,14210.91607352941,13312.927850129568,9173.286297417244,0.0,9.0625,19.5,0.0,554.9421966870619,639.3665488331436,50108
,13813.240155829966,11005.13543121274,,4742.901811702602,3375.9394513739708,,3822.4700709378617,2709.519871326114,,0.0,0.0,,0.0,0.0,50110
44779.52450536059,25377.902466241932,19491.36353848329,12529.471405945387,7556.749147399906,5475.204091964446,11322.653489278746,6500.379590136372,4661.823603905861,0.0,13.0,13.307692307692308,0.0,256.342369230768,445.8726557645798,50112
,10809.6888695652,9593.554873997446,,3899.1668,3021.236083333333,,3105.312,2407.02125,,0.0,0.0,,0.0,0.0,50113
54660.64944979549,52240.78634751946,37352.26697431467,12995.832789030605,8230.80607577788,6081.860977403857,11914.914258418368,7135.57818958542,5265.3233352646575,0.0,21.0,5.266666666666667,0.0,324.7437375,103.19786210970467,50115
60877.913224962096,66151.01571509206,48303.50801318606,9089.588579234965,8721.980114950227,5805.716573933724,7891.381912568308,7644.827666727019,4901.465795106396,0.0,49.5,12.5,0.0,330.36407550505004,238.75661967933252,50116
24262.767027971997,51964.837387357074,35671.038940359824,6621.41,8084.264436878326,3554.087557007848,5440.01,7078.213668529703,2894.3651928030163,0.0,0.0,0.0,0.0,0.0,0.0,50118
113179.1549583333,22785.53653382993,23664.605224074385,23193.684999999998,5354.664812084302,4860.708844533497,21933.684999999998,4411.311399611285,4152.352696728763,0.0,0.0,0.0,0.0,0.0,0.0,50121
75321.98062474556,75924.81489074897,54348.28622460169,10083.891975308632,11143.893703138714,6077.010490937786,8822.218024691356,9982.369964145002,5167.382314988138,0.0,0.0,1.6666666666666667,0.0,0.0,232.66434074074,50122
26318.1688888888,20179.611280080175,18714.37372953332,10937.56,5749.5975,4191.312586376721,9677.56,4805.525,3512.5263795433407,0.0,0.0,1.0769230769230769,0.0,0.0,95.37526923076923,50124
145645.07917741963,104139.75531094415,84636.72706646362,17642.042758569358,10039.69357649402,8267.946354361447,16379.37054943638,8851.949766379856,7357.026693614785,0.0,1.1,0.0,0.0,75.1567345454545,0.0,50125
82186.8154545454,42608.09339991703,23155.980179888535,16440.8380681818,7709.656455862975,4538.248471921518,15228.795340909077,6661.75034914361,3706.5405466351112,0.0,21.5,10.5,0.0,1637.3795358670075,770.25223333333,50126
39529.1676623376,35516.937670591265,22219.61376144545,10362.619999999999,6214.755992673976,3324.5141882158446,9102.619999999999,5129.425259811612,2613.785616550024,0.0,0.0,3.0,0.0,0.0,199.59593333333285,50127
63065.21814526896,51193.73699895855,38304.33131745846,13016.897613981753,9634.301283837349,6400.8589067988,11802.865534131208,8550.871127880013,5559.322647270147,0.0,3.8333333333333335,2.5294117647058822,0.0,146.46554492753617,182.51305671191474,50128
76909.54236308727,54592.316277131045,31559.00455815119,18220.947180830022,11337.341508459103,5444.901863404153,16954.588305994712,10251.69302925921,4600.197873073102,0.0,11.0,2.6363636363636362,0.0,167.93481818181712,116.67452978056363,50129
,28509.454407968547,18244.02426590885,,4351.13820987654,2885.4829294029096,,3466.34833333333,2294.2607463638983,,,0.0,,,0.0,50131
77355.27661247893,46665.34317086243,37040.17558900463,8984.983472222217,4947.468186194863,4092.135064922749,7808.441423611109,4079.9918576836017,3313.7594981170746,0.0,4.0,0.0,0.0,401.6600777777767,0.0,50132
73512.78003729576,52284.8364956224,32905.51417036665,15640.047724719583,9749.228085708446,5914.8587284836585,14428.583325317975,8681.656463370788,5108.175572069077,16.25,50.285714285714285,46.53846153846154,874.942605384615,1301.1985419126213,765.7129178327646,50133
29998.879090909,25901.687581699298,18690.08112400668,5238.95,3930.691388888885,2982.941150614091,4174.12,3128.952777777775,2366.4078021978016,,,0.0,,,0.0,50135
53161.6535714285,32882.69878860937,31669.689159120804,12783.2635714285,4436.850905660376,4264.5361392419145,11511.0214285714,3528.3746373165563,3495.817577776555,0.0,0.0,0.0,0.0,0.0,0.0,50136
,17289.50035377355,9708.445923913001,,3833.11759433962,2275.3321521739053,,3047.1292924528298,1803.02184782608,,0.0,0.0,,0.0,0.0,50137
58569.766666666605,20786.22080812442,10234.08187199519,9281.42,3531.659697493515,2244.6079559970326,7996.92,2744.408012100255,1686.200362708235,,,0.0,,,0.0,50138
,21135.92223193465,12634.37845298475,,3852.04439102564,3962.188304721025,,3068.142243589745,3155.1980042918403,,0.0,0.0,,0.0,0.0,50139
,21060.75909752697,14917.297406537884,,3960.342442006267,5225.74454801587,,3128.97589028213,4382.46242301587,,0.0,0.0,,0.0,0.0,50140
65529.01315520252,51092.4156975801,33456.19288316961,15572.014263460514,12290.194060349926,7689.781798104306,14343.372077715536,11118.03907593907,6735.888756564151,0.0,22.7,12.75,0.0,118.55159726872198,205.5200370416665,50145
48636.720323621324,47320.09040568411,37806.072805253156,8887.189016853925,6185.079913526888,4525.944544220337,7653.558174157308,5148.267365856287,3744.423585557793,0.0,20.0,25.583333333333332,0.0,1409.44827474747,1550.7890497144526,50146
49732.3,31228.444535227078,23455.457468050226,10937.56,5457.618557194607,3685.8041737931862,9677.56,4567.835249741201,2990.3794035419446,0.0,0.0,0.0,0.0,0.0,0.0,50149
,29460.33024955275,22953.09199384066,,4796.360495192303,4196.603014499726,,3830.779161057695,3384.416065407158,,76.0,26.857142857142858,,662.503113815785,261.23498829787144,50150
,47025.26683736765,31555.5955432633,,6044.2189233038325,4342.712449772632,,5006.413879056045,3579.551090739974,,65.0,14.75,,1488.92998153846,403.833790677965,50152
80984.09470077894,59100.89768691231,39081.791302743564,14409.580075286929,10261.845821551617,6659.231469608774,13179.1964771351,9100.2289688942,5767.907050945254,,6.0,9.75,,138.28436666666656,242.36491516189253,50153
,,19845.2025,,,2093.20875,,,1661.8418749999898,,,0.0,,,0.0,50158
,16588.824335087225,14027.99048554209,,4217.422311338638,3085.5744937343347,,3355.186230565032,2458.298285714286,,40.0,7.0,,1417.0221800000002,566.4500625,50159
,23010.1276119402,17430.322857606952,,2605.35975124378,3237.7592504409135,,2073.33621890548,2516.0586347602966,,29.0,3.8,,1748.79952413793,289.04800842105203,50167
59020.187803068315,45807.440298978945,28889.844670105565,13897.393138918333,9321.417983192743,5806.799540001903,12687.387684694238,8216.029343674549,4985.822710737389,0.0,0.0,0.0,0.0,0.0,0.0,50168
78887.11922574196,64020.53123910758,38617.18635508373,9760.164910526302,6975.237970697729,4151.350924078108,8557.39060769231,5923.71317388398,3405.818482805239,0.0,0.0,0.0,0.0,0.0,0.0,50169
95386.01470003356,85145.68818914494,68458.00867320517,15854.790476507094,12871.946604747873,8473.45923889194,14594.435664519628,11676.230930296098,7505.294756884595,0.0,15.727272727272727,17.333333333333332,0.0,1100.2574627842553,1323.2953289529712,50174
100686.18857201743,75522.69082149403,52136.81512766224,12757.294303576802,7074.880070314638,4870.696041563381,11569.290073434855,6016.1244372788815,4049.8040215898372,0.0,5.25,0.9166666666666666,0.0,286.987866666665,101.47603030303002,50179
70892.70554137325,85413.69553461304,65081.82024304456,10856.552042253501,7691.239224732537,5398.456992676527,9596.5520422535,6555.000412173925,4492.362215134758,0.0,100.375,57.142857142857146,0.0,2629.544796831471,1865.7655758298054,50180
,24047.642692307596,24415.157368421,,2913.62,3100.66,,2321.42,2470.44,,0.0,0.0,,0.0,0.0,50189
47849.700477582795,33640.612398931116,17465.405663000318,8165.508947368425,6161.042518981347,3527.7551095624544,7002.90203947368,5197.530464409153,2850.844469023632,11.0,4.666666666666667,0.0,404.045090909091,188.7578,0.0,50191
,11269.0215116278,11524.1133333333,,2525.3182558139497,2550.05,,2010.5048837209301,2031.75,,0.0,0.0,,0.0,0.0,50192
,63321.5364358071,47411.018795361175,,5077.588075568798,3886.039133790678,,4053.650465872155,3103.788566861545,,0.0,0.0,,0.0,0.0,50194
99670.91600771011,84536.06224191724,59057.16105192271,13415.17561905407,10689.376407575666,7836.290665045836,12163.455080567044,9498.175253792571,6942.08025266469,3.6,18.666666666666668,3.5454545454545454,237.44006222222197,369.32299884057966,213.2377396969691,50195
93200.3016106756,82369.42251620974,57876.34893025755,16338.864752834937,14117.06550574315,8705.41637927975,15081.394459697043,12909.439871054139,7766.875251338933,0.0,8.88888888888889,11.0,0.0,283.25950625,696.0028806390293,50197
70755.96166703063,64992.377424360566,48384.893334440894,15679.623124999998,9865.965574265509,5764.853438332237,14467.00708333333,8817.837324862065,4987.877100924647,0.0,2.75,1.7272727272727273,0.0,457.70588181818,131.25027464114817,50204
,20927.5991525423,14276.516690409822,,3060.35,2746.1844026672534,,2438.33,2186.082987989978,,17.0,6.0,,1253.97398823529,308.598798666666,50211
94759.29781371563,76703.33730712658,50460.67366463127,14286.875144826437,11090.930543375149,7013.207879668472,13092.160668830036,10011.018925554055,6137.259734291696,0.0,2.5,1.4545454545454546,0.0,140.716131111111,112.70517840909092,50222
51956.96228528797,44650.055859000866,31584.74378030816,13742.792912253386,10519.707128909342,6748.4685255775485,12542.73128429983,9380.90415114681,5871.4437055274275,3.6363636363636362,19.142857142857142,19.73913043478261,235.1187074380165,1127.112867181047,803.476055850759,50224
54760.7844696969,63203.44559014209,40287.91462269084,7301.084681818181,5991.685028834832,3676.580099048518,6296.18786363636,4970.826713133306,2986.688403628405,0.0,0.0,0.0,0.0,0.0,0.0,50225
109657.23390592927,72237.99947577108,43083.75093327126,17538.39884784712,10474.919808226912,5191.819206586678,16307.588340283808,9443.912957685749,4368.163663420859,0.0,0.0,0.0,0.0,0.0,0.0,50226
29881.01318681315,42447.4265583308,33846.90036714748,9299.42261904759,6921.739777777777,4246.861230372524,8084.422619047591,5769.755888888886,3442.3810940928706,,15.5,27.875,,1518.0896100877148,2230.834239611158,50228
,,7135.22475,,,1390.59325,,,1098.55325,,,0.0,,,0.0,50230
123762.88189602751,59221.480569677005,58254.84125395357,15516.590964912262,5947.972246773326,6079.678432532603,14314.724078947364,4966.129966161622,5283.47492107525,0.0,0.0,3.933333333333333,0.0,0.0,220.77362156028332,50231
92733.1939251423,73181.19481279116,51918.679703455455,14109.491588688179,11102.618581812132,7510.948634495658,12882.333959022546,10009.435123165531,6607.431656410707,0.0,0.0,0.0,0.0,0.0,0.0,50232
76340.5565517241,43168.328629776,27185.532642933173,11777.3046551724,6228.6620346320005,3369.596298365497,10516.5744827586,5361.20060606057,2797.515992653469,,,0.0,,,0.0,50234
67419.0825048861,59373.374591056316,41268.647842678845,13056.908181713361,10017.577191121489,6190.618331086577,11839.061797532573,8941.412932495492,5388.930340270492,0.0,6.7,4.947368421052632,0.0,168.48349380863,107.81649818369415,50235
,23476.853762101935,23924.749055874436,,4747.756117908787,4233.452814925999,,3878.273663329623,3493.2139436735406,,0.0,0.0,,0.0,0.0,50236
65616.48866782339,47428.61130083184,34030.68241722227,16312.528086693641,10481.712179924916,6212.049217390392,15049.016042861002,9387.08737769187,5401.912719250308,0.0,1.375,0.0,0.0,95.54866363636361,0.0,50238
93748.19718835806,74359.6788532432,47812.88317306979,16128.512038884519,10671.659378552065,6513.62265500926,14937.621433545353,9585.972843361527,5679.303575392007,0.0,0.0,0.0,0.0,0.0,0.0,50239
64621.02564785545,63635.45123436701,41584.07430534558,15837.31176600913,12869.777875025407,7890.928733272249,14576.07133040307,11671.652884942961,6924.085743307399,0.0,1.875,2.8666666666666667,0.0,95.605615,172.99686352941134,50242
79609.87198611101,82850.67085416797,63020.21207415537,10270.28704347826,10511.571428875128,6166.865818957697,9049.270086956521,9430.236464593614,5359.927901654568,0.0,2.2,1.7692307692307692,0.0,363.38097090909,127.67269565217384,50243
,16522.323699104865,14248.15915554004,,3692.62753931399,2681.2914055713572,,2940.5502620185266,2098.8222601870034,,0.0,16.666666666666668,,0.0,1327.4485843803,50245
,30237.667777777733,26274.698685543637,,4094.2732857142832,3112.2059146230586,,3224.3668492063466,2465.583510776905,,35.0,7.25,,1737.2493600000003,1068.0923413461526,50248
112728.8534848484,81787.20960445887,43207.02220453914,16180.815,11320.169224281644,5512.910407990249,14920.815,10246.284124876905,4760.755481594893,0.0,27.833333333333332,13.416666666666666,0.0,764.6209418673916,834.1794291392165,50254
,7430.787000000009,7255.59650406504,,2520.867125,2550.23162601625,,2007.564125,2022.8156097560898,,0.0,,,0.0,,50257
78304.59096774191,37879.37605558455,23891.751573733396,10937.56,5622.968836471431,3392.9720677869523,9677.56,4621.279265891062,2722.226933163302,0.0,0.0,1.2142857142857142,0.0,0.0,151.95871764705856,50261
42468.192944182556,37737.16315054794,25019.689064016617,13547.871515340217,11850.200134989223,7218.488963264223,12344.6849389632,10707.290725683544,6322.409263031682,10.11111111111111,17.875,33.0,395.25430015447336,592.1133597391491,1263.726087052472,50262
62703.72631923368,31412.76265809295,24264.43381974409,14831.508687573452,6588.365515006958,4995.166079913556,13618.70743842439,5537.411500383201,4169.966205312376,0.0,0.0,0.0,0.0,0.0,0.0,50272
,23355.2561830065,12301.830470927856,,5811.9267973856195,3322.4165096091806,,4587.460130718954,2656.745796652599,,25.0,25.4,,5074.38637212121,2416.023796080378,50276
47034.284047618996,52354.36825744708,30829.133313318813,8844.425661706324,6361.265699752682,4253.921618910309,7790.061911706345,5359.460783794234,3452.5634489779404,0.0,0.0,0.0,0.0,0.0,0.0,50278
,13000.8060869565,10769.504843501301,,2453.93426086956,2176.0542603614026,,1955.16939130435,1723.121507045755,,,0.0,,,0.0,50279
68898.55592885088,54101.586116146376,40750.520979536,14729.10970657359,9710.910891406864,6963.090683639066,13479.91738660783,8572.81917972906,6077.002928631809,10.428571428571429,20.0,18.875,626.5648477477464,640.5125024786322,545.2824306825684,50280
,27572.939149425154,24605.92988031853,,3234.4827155172397,2358.594583416295,,2575.68478448276,1762.630997304041,,83.0,15.0,,2258.49690120482,1242.4270490196066,50281
76221.06603508175,45425.76320168144,35450.01548813841,18948.009338235275,7544.422994193702,5704.1848475292945,17687.540808823527,6419.166409026021,4826.618023114965,0.0,10.666666666666666,3.5714285714285716,0.0,173.8116770833333,195.33421764705855,50283
94312.96072338986,85475.45516405132,55822.645868617285,17163.173837222595,15032.380274229143,6706.497896065688,15902.677069892472,13834.231239993018,5795.71536223833,0.0,2.857142857142857,11.0,0.0,168.4277,701.4795259259257,50289
45427.44979378636,43458.06856309418,27208.41110385681,11295.09740877044,9968.97233573451,5787.189211189206,10146.322430415472,8879.55838449119,4952.181115398239,0.0,14.222222222222221,12.263157894736842,0.0,529.1434878838166,693.3319572595578,50290
49787.27196853241,58315.01979477995,42620.90848055247,16369.773712962951,11954.17179475301,8990.978253701376,15109.000876984099,10761.1227005861,8006.604175878229,2.75,9.2,4.818181818181818,379.02056818181745,402.2059946969684,200.4908912457909,50291
,18173.9362303664,12628.35434443876,,2482.48806282722,2020.6508239700333,,1967.8600523560199,1609.40808988764,,25.0,9.666666666666666,,1457.296456,652.70500689655,50292
80140.36258373188,40008.83090193123,31733.172352052683,12947.655423893524,6010.240387557343,4617.839891318225,11762.1600403708,5027.5032612237455,3952.6521814966623,0.0,15.5,9.166666666666666,0.0,662.9684757581992,441.96378916666663,50295
,23480.34958786225,21243.53818915697,,4346.26667572463,3124.4757762642057,,3460.06413647343,2484.9812227607013,,0.0,2.1666666666666665,,0.0,261.94972820512663,50296
,75095.02745762709,81689.95841520446,,6640.017033898304,6666.42400292397,,5739.515847457625,5746.451423976605,,0.0,0.0,,0.0,0.0,50298
50441.289749999996,34555.81561390996,22827.23484319797,10772.9735,6015.53409637508,3581.7962331949316,9507.842499999999,5040.350022131592,2882.539932778334,0.0,6.8,1.5714285714285714,0.0,354.7836162807016,191.6521090909086,50300
42694.59130952376,39198.60893354352,18706.66674869447,9504.748710317434,6897.824347992825,3790.6122170150347,8240.468392857132,5853.652581843736,3116.699093329013,0.0,0.0,0.0,0.0,0.0,0.0,50301
41154.293437500004,40956.87961841853,26136.07669630676,5942.78,5767.643558449328,4130.983944087962,4682.78,4682.9247496872,3330.9944846101557,,29.5,26.1,,1061.4189483918503,1382.830295324072,50305
96464.02440766798,79231.43973646709,56734.17520068378,16125.113542587844,11704.11198730448,7714.34886047016,14870.51011287353,10518.631882457847,6740.466371390582,16.125,58.333333333333336,46.095238095238095,1647.7733953802424,1484.935827127273,1429.8700190978393,50308
45032.77593949911,40301.208329517176,27426.304886801416,15096.0725,10305.555512672905,6397.127075818843,13848.717500000002,9126.25649923544,5527.917944072199,0.0,6.0,4.2631578947368425,0.0,129.233,76.65202131254053,50309
,27570.224765873,21484.761621972128,,3812.351861111109,3125.979755342284,,3035.312,2479.4218252535816,,0.0,0.0,,0.0,0.0,50313
,17296.71019440645,12484.520351891111,,4209.67799265808,3239.7671186050784,,3351.4055336669876,2543.547711170407,,0.0,0.0,,0.0,0.0,50315
,30953.67,16210.9216618842,,6992.12,3251.562881458549,,5704.12,2602.607170588789,,,0.0,,,0.0,50320
